,mval_ 0,mval_ 1,mval_ 2,mval_ 3,mval_ 4,mval_ 5,mval_ 6,mval_ 7,mval_ 8,mval_ 9,mval_10,mval_11,mval_12,mval_13,mval_14,mval_15,mval_16,mval_17,mval_18,mval_19,mval_20,mval_21,mval_22,mval_23,mval_24,mval_25,mval_26,mval_27,mval_28,mval_29,mval_30,mval_31,mval_32,mval_33,mval_34,mval_35,mval_36,mval_37,mval_38,mval_39,mval_40,mval_41,mval_42,mval_43,mval_44,mval_45,mval_46
5156,966.733699469,932.903869774,1124.9855649,947.845986222,910.389156731,902.245516854,4919.95813025,1083.45807587,946.813456166,2464255.75139,-247869.403479,356973.956376,-32841.7082163,956.045586148,943.707159695,950.467927852,885.003767149,921.915820455,906.962594536,907.486260658,959.586633552,939.298862451,959.924559693,957.251697864,-111370.096563,-4532261.45758,59595.1840062,79012.1594426,32483.4314907,973.953135502,984.482746657,968.957267496,933.707465652,929.140162019,-174052.568801,27344.1573345,996.237720293,-101102.396166,896.231015177,892.254081202,932.670558179,922.109091669,917.232543108,946.583821687,902.900859087,918.361049672,976.635792524
5157,943.992038649,945.766419495,1140.71201145,950.839667201,913.752393379,896.7646133,4933.14074102,1077.69298559,949.469659245,-4191.96262106,-486280.02525,1496673.96446,2487788.77488,964.268369503,904.689493828,951.256144626,896.592750939,923.232723118,903.476049553,896.384707001,960.732369393,983.248650958,950.804001214,989.274023086,83413.1736782,-43351.1034626,299675.207152,315985.706449,62284.6927441,950.890862281,985.067802006,947.271302088,921.312859623,937.803248667,43760.5397188,100072.34707,-84259.4406583,51710.9157816,916.074936897,904.548678455,909.975120291,914.584876226,916.605180998,967.30794512,948.958287564,924.656601827,951.468703361
5158,943.232432248,927.202084367,1190.76453824,956.130391019,920.985697716,918.448186912,4910.08491699,1097.54124498,972.706291261,31541.0841239,46447.2411722,48622.592709,17382.6920006,971.381863774,901.522105385,934.900802463,919.584963478,921.611595532,909.972331028,908.477077943,957.35806229,972.288651868,961.569090852,981.55023113,256428.731267,-141930.293427,11205.9962242,-61728.3215809,-7580.75238442,948.630333458,960.836939259,943.487071274,911.428936864,949.052009102,63679.2730415,-38858.6207644,-70139.0444665,43976.8864475,936.365962398,901.009995916,922.539822439,936.142375261,921.786146524,964.587982456,947.749112291,921.453965783,959.43006944
5159,978.206965535,919.998173233,1188.90823987,957.466893606,919.368565373,917.530756441,4865.18508558,1096.2378385,952.465676947,-7189.82437234,101222.007038,17808.3039751,-20327.1503313,958.048440649,924.024022157,941.535554862,924.626726273,896.361557137,915.917177755,923.326002714,973.436116473,932.279231288,997.055256095,969.96136721,301220.35518,-79384.3385254,-57102.4480292,-51340.0224209,-200599.840278,970.62304904,952.751695184,925.455156751,900.150481681,950.469693472,62380.5961259,-36162.4939394,-18725.7802113,-661718.483635,914.721696246,894.474042425,923.328092828,950.045742169,959.373052784,946.839902285,929.383199718,920.599430184,968.213282113
5160,988.308984539,948.796522744,1143.29934991,952.566283925,923.162744122,898.260243084,4885.66968598,1099.7568879,930.079788207,7742.67374836,233053.971989,-252728.720741,-44551.3930836,960.333973396,937.1898453,965.853648928,914.027534427,887.460602705,917.187347973,894.646263054,983.783244617,940.565285974,1007.64209512,967.252625006,27002.6597227,213003.188679,20002.0495455,-52986.6098952,-6775.83311317,978.648517555,939.446915459,950.656766649,907.541408936,956.039573132,114116.263798,-23935.0516406,101934.217804,56858.4063254,857.419900063,884.338329994,912.002601519,909.985015112,960.497991019,938.962519063,951.087039108,952.489182128,953.780076016
5161,973.895206941,970.699969922,1156.71319571,942.085507757,893.041536682,882.496479247,4998.9759785,1125.74748542,936.145694379,120733.431608,300607.920386,-153072.191336,8441.47601051,965.863771674,957.025285449,945.924941401,912.971519507,891.647561464,904.861900708,872.074550189,963.375495521,972.884176133,976.568118549,950.462385341,734723.096363,-184088.102849,-35720.8830774,9296.50204824,40979.8516951,953.480030195,935.263891215,940.332271718,937.135055359,974.477478295,18390.4346656,-45167.1471494,186400.19796,122586.736652,874.582622374,885.2178481,912.958374308,904.339748379,920.537400748,926.849213763,963.151974789,949.40618426,941.163878703
5162,976.365441778,935.96522791,1143.57002586,929.747125206,872.977294215,869.984569218,4876.43810163,1100.83135394,921.215469814,1899.78585475,-1583.5443927,29320.0303592,-17111.4490756,949.407156632,959.21234573,951.24601677,927.094296003,889.368508902,931.93065977,887.338899684,925.272179864,950.815504208,971.102644333,938.164700452,-32421.7898994,-308869.225419,208825.731094,149561.974561,99389.6196849,917.835350922,968.607253164,912.063495826,943.034249734,968.383237291,10705.3791179,-165456.875221,-136756.177465,41465.6663541,919.947405315,922.453597255,920.073484474,930.892232147,885.452506986,932.061306933,958.675178584,922.938104928,930.786645764
5163,969.504548916,932.618722694,1142.35599833,913.854977092,906.344655265,866.886637108,4719.01165412,1064.13739322,916.598543672,71052.6249031,-253006.899494,-563961.465405,-8646.92234071,964.114660425,947.3272771,953.213972401,911.432994152,914.214842853,930.022025288,904.263199112,922.514643086,947.436286046,987.776691546,956.262325762,-14828.3096014,-2709.76633136,147603.071674,95212.8879805,-136673.145063,946.111180975,959.353236983,949.690124667,942.12096463,954.931588726,9709.59604103,33428.3688289,19815.8377707,-1175429.90848,930.084786627,931.115673773,918.538305464,942.479042297,897.49238369,973.038284214,943.241211705,921.105137675,932.074121715
5164,960.213392014,956.850263149,1146.87975487,918.208262562,929.084241222,886.38740639,4833.82196587,1063.57422075,954.19184016,-343559.713678,-108515.371633,-21018.6884925,-14344.001187,953.161146693,952.339951546,963.281332901,896.458017781,921.603841932,899.089668793,915.74500906,963.081775101,949.329090184,986.918104402,949.804180694,-17849.0654846,-76733.2037354,-36946.019438,135229.136481,-171585.470234,966.223581655,941.488591828,953.597095151,943.745906816,939.771712602,14343.1614936,54133.7921747,138304.669093,-45908.2088019,903.184052746,900.664575492,895.491918007,934.681856099,941.019804289,978.491601091,945.467656453,909.186807295,942.782432137
5165,951.885276494,930.025280137,1140.16384235,930.840416251,927.850804544,899.021559138,4960.98923993,1060.2745289,961.017925443,-381798.712955,12255.698305,82251.7466382,-9685.04797946,934.921971041,944.869854753,972.822771558,907.049740717,903.725440086,876.119523403,921.898451446,979.776984087,965.015423877,981.840432904,930.9277064,-24562.1858947,-339667.877521,-49403.9522292,20181.2768222,157093.203983,951.230319169,960.48834867,953.864606155,923.008558551,945.485697549,25772.378469,143642.13878,-257236.870733,-32981.962468,878.449513167,910.608315606,885.871122356,924.487517199,947.084586358,966.931648246,947.682841569,902.213573708,961.587113279
5166,927.668302894,916.657744291,1143.42354243,955.113649589,908.512032523,892.335474242,4841.35693138,1039.9752245,958.231792188,-48897.921398,6202.77478849,-42283.2781157,-6916.4196069,952.421764899,955.05824545,941.654804723,900.446310385,907.442044782,877.217958598,919.131252003,946.769866125,973.841100957,922.074336755,937.345085854,-14965.1771304,83171.424962,41147.4403171,28558.3904115,32874.5018734,948.909017927,966.995199154,976.429098938,953.600108027,987.055463268,25842.3465375,127087.752617,-305756.530964,60787.9752285,895.732064411,924.142597757,928.317151954,935.678656269,942.231767453,976.384797302,958.42677958,930.036266898,966.772324644
5167,935.321116124,957.990797664,1145.55222845,963.600062978,919.180043633,902.59404651,4800.46750232,1057.30708093,957.423850035,44388.5519441,97807.3733244,-54010.755739,-17349.4250279,965.571180319,946.141990536,953.525494276,889.159427571,908.645642229,902.324146816,922.621650486,941.313118551,958.407828651,916.792025856,960.928072307,-20454.4999602,-54125.7459792,-332598.620649,65238.5701006,90976.9197086,960.310314119,977.553236634,990.403275315,966.927294629,993.247324036,52301.4721336,-33646.6269384,374333.604954,-3820.28290491,912.032513215,927.600550491,930.953136666,928.81356427,947.026700042,976.120000307,965.769087754,931.489904396,944.399426492
5168,958.143016421,956.461132637,1164.50206178,933.826815074,924.976324041,907.652918692,4652.63232895,1048.12218634,949.56551777,-13864.275974,-10352.1780189,71045.7350888,14162.0160938,950.060366907,941.600606611,962.315715506,888.729428268,887.515513073,906.540509864,924.806342958,951.228158869,963.632862959,967.523579492,958.232615371,49205.8258789,-201836.883873,-48550.6838636,198686.990103,306241.693386,951.547911967,993.717538682,964.141732559,937.980068015,943.636764416,37513.4072294,-34247.9765157,-173437.36675,-75980.0199245,917.68523647,927.82922137,898.880260977,910.513079005,937.742746102,972.944251431,954.508203286,912.482259672,942.700597898
5169,959.272049059,954.273240106,1159.66017519,934.486878123,879.680880177,909.498443021,4557.19951991,1052.86857739,968.298881967,240070.521948,-3260.7777894,-81222.7736437,50706.0261402,935.857156009,927.791389425,930.211538734,905.494371189,911.176314297,913.862363749,933.320698107,951.252171541,974.73572567,952.373261101,923.950300945,26961.4014918,3375.83276962,-47665.530673,32210.158558,-176948.481052,939.405871044,1002.11417962,942.859938966,932.629907085,951.296993346,-132298.522346,-163553.782618,97576.7447909,-48893.5180225,898.923498476,914.179529003,903.880347832,901.685852758,927.606931642,962.402381694,931.018136143,928.484953903,947.436493036
5170,935.305061212,956.637349604,1129.8632228,957.053982991,873.997328957,899.614847118,4815.40819369,1096.28017085,982.484275139,-108511.981261,38858.6154453,12346842.5535,22163.3949022,957.025173876,925.631149861,930.465855949,914.8949852,939.019199794,913.970086415,947.54970256,978.714007153,973.013228953,943.399044225,934.397743053,90675.0627338,-2964023.74462,-2347728.00264,-332599.535687,111263.410996,935.708782802,985.352556203,960.052533157,930.824928912,952.465771088,-30569.447846,74931.2085596,48787.710583,-4719.10336112,897.964484411,893.403772115,902.309155592,926.789820133,934.365604882,960.148357907,942.832696547,956.030359182,948.218081416
5171,923.499255331,956.686614983,1124.37835067,971.085714629,889.392812851,904.731733888,5076.43748587,1088.45755089,957.38594252,245450.265586,397036.223964,-364738.571878,10057.9312493,952.463414033,977.71637822,942.178813372,917.200343006,918.256639144,902.50813006,904.612673493,949.868466308,945.881808651,950.082166051,958.414814914,25641.1140595,-7138.76398659,73669.5130717,57023.140997,-31249.4791418,944.389086814,967.964938713,968.590426405,935.542269913,936.102254374,-35362.7492873,-36066.8523122,-96932.6755141,32779.3179421,898.061689789,890.036252235,916.721606023,928.872547141,941.375724771,955.558214318,1001.58685866,950.351389592,969.046754965
5172,917.241361261,962.083504899,1131.21705336,966.393301578,884.877532502,887.345698558,5112.05769158,1073.9499938,921.737025149,-83623.1613867,-182849.983618,53746.2035922,37956.1943044,974.779365889,979.111270438,934.259712039,928.890424318,906.960043889,907.240352994,870.442744618,925.9093166,923.178466647,970.043349779,929.511265341,900591.926881,-5019637.95695,-107974.89226,-39061.3082503,336667.169073,951.064662518,981.695035264,929.612591315,942.099133524,943.950120777,22596.6745982,-16456.6320083,19283.3490882,69874.4796403,910.219731643,928.922171826,899.156509409,915.171721735,953.885580112,945.413401562,1000.45716846,965.030425063,976.095667781
5173,933.400501015,957.930340284,1126.03492904,938.834103822,895.837168829,873.727610272,5228.50262044,1081.08630098,913.162751686,-39613.3139194,-43210.5533505,61337.0784743,124512.774517,975.617534211,954.440444681,925.590940043,894.731863306,904.698042999,908.490003025,907.533840073,957.295008382,950.342050713,1009.40803349,934.157368732,-53141.3918862,-5794.54285556,-15861.4688398,301573.383088,92961.4225095,963.705814442,968.981834751,904.900445893,926.884069468,943.67750505,23317.0548626,-403593.150503,21046.8357243,95428.275829,924.686028845,945.753036326,888.955709085,915.018692583,971.833629776,976.824720952,943.920395163,965.77704813,939.001401437
5174,935.402838917,946.725782926,1117.14601887,941.589766175,926.19050933,890.39132268,5125.24470207,1100.20710616,927.394651185,-59761.2169162,132950.085322,-520130.673168,33854.6131274,929.960066177,968.017155355,940.127412901,897.234243302,886.340184842,930.49054224,921.016672918,965.517993686,990.2473105,984.808790659,936.435336895,-362434.295987,324692.059098,-43912.9178038,158210.990657,-55054.1114298,972.589760209,990.784096219,922.169043666,918.054482382,943.127043814,1336010.2564,79424.1209552,-69250.5480741,58836.595847,908.890714839,907.043043135,912.85073831,921.009616182,964.712181837,978.323079867,935.938287893,952.4448629,922.301410273
5175,926.522676517,928.0501278,1159.56307552,943.505194149,939.858800674,902.744378347,5086.09249457,1109.65777432,936.087039299,4077.52874054,-513764.194755,-55713.9365806,14505.0340013,933.842606616,966.180663745,949.099012607,942.63878346,918.828009679,942.779371804,896.30570755,949.215564653,986.825095315,945.360260225,953.343592852,-96053.162371,45747.6639133,113594.039384,188376.053481,155310.292479,956.308006125,999.648769238,943.71151497,925.747662827,942.124085458,81340.7143567,83047.8201829,-398237.040813,-126360.320074,909.244602563,885.747041281,924.494079393,932.155372376,969.172503956,964.594606255,959.83127607,962.090711589,933.87030493
5176,967.837559977,935.72687063,1155.87774409,945.275904661,918.739498279,891.044424073,5159.01246223,1115.66622001,948.548530765,-10152.6874932,183575.018022,-21967.9511486,19747.2969947,938.341155622,954.867121921,937.853508634,933.874066866,941.024622223,920.501360775,902.53645248,940.226258532,973.588244941,952.377044188,975.428997703,-14614.1131389,90536.6024297,94396.3891724,-2078963.93703,-4558.01711006,977.40888365,959.351500607,965.605798451,929.964203273,949.883806551,136582.630627,30952.2068294,22159.1411098,-192107.221212,900.63992346,884.198716664,928.034900539,952.547845332,972.691359343,995.424391086,965.020861879,919.16895048,951.185481453
5177,963.932470772,927.612152323,1109.67116622,942.780319275,911.002113882,879.425160001,5149.09162522,1121.04929526,937.080704626,56989.1745883,25211.6282854,160011.022041,-36144.5814986,944.901306054,951.053230564,924.25328236,950.215175812,908.286017466,902.710881949,899.569219038,951.212613277,993.913035121,966.119846349,951.770777838,-152594.178016,108422.848567,-114480.008808,-896293.319887,518070.84976,955.960437187,956.222854097,980.782416723,929.039342197,952.246530537,39183.2204568,313550.161271,-3316.98390344,206512.364066,888.137196446,890.661755343,919.218392367,964.068267984,958.277525865,973.476890479,961.329174911,905.285205943,951.175661029
5178,937.171993213,920.095267748,1117.85791937,954.778519856,920.769917478,889.412429603,5129.20023655,1110.98488873,929.544860236,-15901.7979915,1077803.16635,-30153.9174303,-40821.1739712,966.984018987,945.781857956,949.202665492,948.0815213,900.04080456,891.510449348,889.590783146,961.901354202,955.257413028,969.071928067,964.927300863,21030.7198967,-55319.7950043,385128.990805,346908.528809,34336.330148,923.559023964,943.777800015,948.680917394,936.20355545,943.922480882,967201.144364,36406.4570031,-46571.8414098,-73553.4257402,896.985692345,900.642305139,924.224591079,940.67660387,918.548719623,943.004084603,943.568633862,942.78206504,928.497193662
